,comparacao,distancia
0,2172554_2120019_emenda_na_comissao_jus.txt_0,0.0
1,2172554_2120019_emenda_na_comissao_jus.txt_1,0.03926546540870307
2,2172554_2120019_emenda_na_comissao_jus.txt_2,0.04050643190745636
3,2172554_2120019_emenda_na_comissao_jus.txt_3,0.0
4,2172554_2120019_emenda_na_comissao_jus.txt_4,0.03977797746482592
5,2172554_2120019_emenda_na_comissao_jus.txt_5,0.0
6,2172554_2120019_emenda_na_comissao_jus.txt_6,0.0
7,2172554_2120019_emenda_na_comissao_jus.txt_7,0.0
8,2172554_2120019_emenda_na_comissao_jus.txt_8,0.04387315335137295
9,2172554_2120019_emenda_na_comissao_jus.txt_9,0.0
10,2172554_2120019_emenda_na_comissao_jus.txt_10,0.0
11,2172554_2120019_emenda_na_comissao_jus.txt_13,0.03390018474530892
12,2172554_2120019_emenda_na_comissao_jus.txt_14,0.03841226360547628
13,2172554_2120019_emenda_na_comissao_jus.txt_15,0.03977797746482592
14,2172554_2120019_emenda_na_comissao_jus.txt_16,0.0
15,2172554_2120019_emenda_na_comissao_jus.txt_17,0.0
16,2172554_2120019_emenda_na_comissao_jus.txt_18,0.04387315335137295
17,2172554_2120019_emenda_na_comissao_jus.txt_19,0.0
18,2172554_2120019_emenda_na_comissao_jus.txt_21,0.03387397473509113
19,2172554_2120019_emenda_na_comissao_jus.txt_22,0.0
20,2172554_2120019_emenda_na_comissao_jus.txt_23,0.04299968431888784
21,2172554_2120019_emenda_na_comissao_jus.txt_24,0.04218307272704938
22,2172554_2120019_emenda_na_comissao_jus.txt_25,0.034795590464058834
23,2172554_2120019_emenda_na_comissao_jus.txt_26,0.03490445659097252
24,2172554_2120019_emenda_na_comissao_jus.txt_27,0.034774364409830505
25,2172554_2120019_emenda_na_comissao_jus.txt_28,0.03712871237236151
26,2172554_2120019_emenda_na_comissao_jus.txt_29,0.037674147505324905
27,2172554_2120019_emenda_na_comissao_jus.txt_30,0.036587102725124256
28,2172554_2120019_emenda_na_comissao_jus.txt_31,0.037308536707444384
29,2172554_2120019_emenda_na_comissao_jus.txt_32,0.03953768297865546
30,2172554_2120019_emenda_na_comissao_jus.txt_33,0.04167234642643261
31,2172554_2120019_emenda_na_comissao_jus.txt_34,0.036857920317191935
32,2172554_2120019_emenda_na_comissao_jus.txt_35,0.03709203849617589
33,2172554_2120019_emenda_na_comissao_jus.txt_36,0.03330825032955872
34,2172554_2120019_emenda_na_comissao_jus.txt_37,0.04242414313046016
35,2172554_2120019_emenda_na_comissao_jus.txt_38,0.039829497583830614
36,2172554_2120019_emenda_na_comissao_jus.txt_39,0.03540821215773069
37,2172554_2120019_emenda_na_comissao_jus.txt_41,0.04295513139433547
38,2172554_2120019_emenda_na_comissao_jus.txt_42,0.039641070185268024
39,2172554_2120019_emenda_na_comissao_jus.txt_43,0.039548761722972066
40,2172554_2120019_emenda_na_comissao_jus.txt_44,0.04314015749879201
41,2172554_2120019_emenda_na_comissao_jus.txt_46,0.03737688228340635
42,2172554_2120019_emenda_na_comissao_jus.txt_48,0.040111921013486346
43,2172554_2120019_emenda_na_comissao_jus.txt_51,0.039959195165434364
44,2172554_2120019_emenda_na_comissao_jus.txt_53,0.03809675424765324
45,2172554_2120019_emenda_na_comissao_jus.txt_54,0.043735720790897055
46,2172554_2120019_emenda_na_comissao_jus.txt_55,0.03822549085180478
47,2172554_2120019_emenda_na_comissao_jus.txt_56,0.041676206652964266
48,2172554_2120019_emenda_na_comissao_jus.txt_57,0.038613855369272074
49,2172554_2120019_emenda_na_comissao_jus.txt_61,0.03789863601365733
50,2172554_2120019_emenda_na_comissao_jus.txt_62,0.044725183677117954
51,2172554_2120019_emenda_na_comissao_jus.txt_63,0.03792193582308505
52,2172554_2120019_emenda_na_comissao_jus.txt_64,0.03603706948270268
53,2172554_2120019_emenda_na_comissao_jus.txt_65,0.03519796028534532
54,2172554_2120019_emenda_na_comissao_jus.txt_66,0.03844594879546569
55,2172554_2120019_emenda_na_comissao_jus.txt_67,0.03895209089537514
56,2172554_2120019_emenda_na_comissao_jus.txt_68,0.03674568936749479
57,2172554_2120019_emenda_na_comissao_jus.txt_69,0.039798337054402215
58,2172554_2120019_emenda_na_comissao_jus.txt_70,0.04142004521098859
59,2172554_2120019_emenda_na_comissao_jus.txt_71,0.0369034904026891
60,2172554_2120019_emenda_na_comissao_jus.txt_72,0.036429748367736464
61,2172554_2120019_emenda_na_comissao_jus.txt_73,0.04947840704441207
62,2172554_2120019_emenda_na_comissao_jus.txt_75,0.04137577274988526
63,2172554_2120019_emenda_na_comissao_jus.txt_76,0.03669489095908545
64,2172554_2120019_emenda_na_comissao_jus.txt_77,0.03354064726098871
65,2172554_2120019_emenda_na_comissao_jus.txt_79,0.03412877892592128
66,2172554_2120019_emenda_na_comissao_jus.txt_80,0.035689405407878225
67,2172554_2120019_emenda_na_comissao_jus.txt_81,0.03651947003014174
68,2172554_2120019_emenda_na_comissao_jus.txt_83,0.036057973754979294
69,2172554_2120019_emenda_na_comissao_jus.txt_84,0.04234547154745147
70,2172554_2120019_emenda_na_comissao_jus.txt_86,0.037047245044185696
71,2172554_2120019_emenda_na_comissao_jus.txt_88,0.03970167525277917
72,2172554_2120019_emenda_na_comissao_jus.txt_89,0.03705348850267851
73,2172554_2120019_emenda_na_comissao_jus.txt_90,0.042125791569080084
74,2172554_2120019_emenda_na_comissao_jus.txt_91,0.03778375893450918
75,2172554_2120019_emenda_na_comissao_jus.txt_92,0.036185769773625795
76,2172554_2120019_emenda_na_comissao_jus.txt_94,0.03594330095436577
77,2172554_2120019_emenda_na_comissao_jus.txt_95,0.037566677326527236
78,2172554_2120019_emenda_na_comissao_jus.txt_96,0.032350622126678455
79,2172554_2120019_emenda_na_comissao_jus.txt_97,0.0501227684324473
80,2172554_2120019_emenda_na_comissao_jus.txt_98,0.033931585841230405
81,2172554_2120019_emenda_na_comissao_jus.txt_100,0.03340654624386614
82,2172554_2120019_emenda_na_comissao_jus.txt_101,0.042266568111370355
83,2172554_2120019_emenda_na_comissao_jus.txt_103,0.033275786299220775
84,2172554_2120019_emenda_na_comissao_jus.txt_104,0.04430180550266487
85,2172554_2120019_emenda_na_comissao_jus.txt_106,0.03611617290035256
86,2172554_2120019_emenda_na_comissao_jus.txt_107,0.037734591734028176
