,comparacao,distancia
0,7941521_136173_emenda_jus.txt_0,0.15165258485622643
1,7941521_136173_emenda_jus.txt_8,0.12269455929522466
2,7941521_136173_emenda_jus.txt_28,0.140789020438396
3,7941521_136173_emenda_jus.txt_37,0.15645763293360473
4,7941521_136173_emenda_jus.txt_38,0.1405195004163834
5,7941521_136173_emenda_jus.txt_39,0.15645763293360473
6,7941521_136173_emenda_jus.txt_40,0.12979817115581374
7,7941521_136173_emenda_jus.txt_46,0.14504149839193003
8,7941521_136173_emenda_jus.txt_52,0.16959609004373866
9,7941521_136173_emenda_jus.txt_54,0.13868871955564757
10,7941521_136173_emenda_jus.txt_55,0.0
11,7941521_136173_emenda_jus.txt_56,0.15701636085956722
12,7941521_136173_emenda_jus.txt_64,0.13409693515089036
13,7941521_136173_emenda_jus.txt_73,0.15193948304323665
14,7941521_136173_emenda_jus.txt_76,0.1667973527916195
15,7941521_136173_emenda_jus.txt_77,0.11754218020318077
16,7941521_136173_emenda_jus.txt_78,0.1537754747902373
17,7941521_136173_emenda_jus.txt_105,0.160559250081296
18,7941521_136173_emenda_jus.txt_117,0.14458474699543863
19,7941521_136173_emenda_jus.txt_121,0.15022776356305284
20,7941521_136173_emenda_jus.txt_122,0.1617557394840803
21,7941521_136173_emenda_jus.txt_124,0.13868871955564757
22,7941521_136173_emenda_jus.txt_125,0.13782662365534387
23,7941521_136173_emenda_jus.txt_126,0.14125931476873152
24,7941521_136173_emenda_jus.txt_128,0.15314676465653898
25,7941521_136173_emenda_jus.txt_137,0.12242405245013833
26,7941521_136173_emenda_jus.txt_138,0.14464146191665764
27,7941521_136173_emenda_jus.txt_139,0.14480194282591896
28,7941521_136173_emenda_jus.txt_140,0.14367495756369106
29,7941521_136173_emenda_jus.txt_142,0.15194631043564158
30,7941521_136173_emenda_jus.txt_157,0.12197991742715991
31,7941521_136173_emenda_jus.txt_159,0.12019684636511359
32,7941521_136173_emenda_jus.txt_160,0.12269455929522466
33,7941521_136173_emenda_jus.txt_161,0.1593653464902884
34,7941521_136173_emenda_jus.txt_162,0.15592068972502246
35,7941521_136173_emenda_jus.txt_170,0.13619699736881524
36,7941521_136173_emenda_jus.txt_190,0.17687998719107628
37,7941521_136173_emenda_jus.txt_191,0.13270484670604685
38,7941521_136173_emenda_jus.txt_198,0.13868871955564757
39,7941521_136173_emenda_jus.txt_201,0.14129182517021208
40,7941521_136173_emenda_jus.txt_202,0.1273468671599513
41,7941521_136173_emenda_jus.txt_214,0.1229956350083904
42,7941521_136173_emenda_jus.txt_216,0.13901758407980816
43,7941521_136173_emenda_jus.txt_219,0.16087687569896933
44,7941521_136173_emenda_jus.txt_220,0.1693127135313122
45,7941521_136173_emenda_jus.txt_221,0.13927112832347116
46,7941521_136173_emenda_jus.txt_230,0.17037318620020192
47,7941521_136173_emenda_jus.txt_231,0.1565091461552093
48,7941558_136173_emenda_jus.txt_0,0.14893611838701168
49,7941558_136173_emenda_jus.txt_8,0.12814568664424067
50,7941558_136173_emenda_jus.txt_28,0.14011558689258263
51,7941558_136173_emenda_jus.txt_37,0.1552420452040517
52,7941558_136173_emenda_jus.txt_38,0.1336775409563337
53,7941558_136173_emenda_jus.txt_39,0.1552420452040517
54,7941558_136173_emenda_jus.txt_40,0.12757711385818815
55,7941558_136173_emenda_jus.txt_46,0.14296156850807182
56,7941558_136173_emenda_jus.txt_52,0.16497920720698445
57,7941558_136173_emenda_jus.txt_54,0.1365615903750919
58,7941558_136173_emenda_jus.txt_55,0.0
59,7941558_136173_emenda_jus.txt_56,0.16054395564623636
60,7941558_136173_emenda_jus.txt_64,0.13328037552323962
61,7941558_136173_emenda_jus.txt_73,0.1509063111346255
62,7941558_136173_emenda_jus.txt_76,0.16867077331363786
63,7941558_136173_emenda_jus.txt_77,0.12069478231002183
64,7941558_136173_emenda_jus.txt_78,0.15648162333712332
65,7941558_136173_emenda_jus.txt_105,0.15710393724889044
66,7941558_136173_emenda_jus.txt_117,0.1444062804943041
67,7941558_136173_emenda_jus.txt_121,0.14731419621464967
68,7941558_136173_emenda_jus.txt_122,0.16375197743883638
69,7941558_136173_emenda_jus.txt_124,0.1365615903750919
70,7941558_136173_emenda_jus.txt_125,0.13477311091045174
71,7941558_136173_emenda_jus.txt_126,0.14564040045685936
72,7941558_136173_emenda_jus.txt_128,0.15092651990730876
73,7941558_136173_emenda_jus.txt_137,0.133288808865384
74,7941558_136173_emenda_jus.txt_138,0.14148289654119484
75,7941558_136173_emenda_jus.txt_139,0.14517467800638667
76,7941558_136173_emenda_jus.txt_140,0.1427764112262652
77,7941558_136173_emenda_jus.txt_142,0.15113548360053666
78,7941558_136173_emenda_jus.txt_157,0.12514754880343304
79,7941558_136173_emenda_jus.txt_159,0.12660268288809212
80,7941558_136173_emenda_jus.txt_160,0.12814568664424067
81,7941558_136173_emenda_jus.txt_161,0.15151158573046916
82,7941558_136173_emenda_jus.txt_162,0.1586393112539697
83,7941558_136173_emenda_jus.txt_170,0.14251478269387452
84,7941558_136173_emenda_jus.txt_190,0.17586163996419707
85,7941558_136173_emenda_jus.txt_191,0.12993112167969637
86,7941558_136173_emenda_jus.txt_198,0.1365615903750919
87,7941558_136173_emenda_jus.txt_201,0.14356387429324394
88,7941558_136173_emenda_jus.txt_202,0.13308093806313673
89,7941558_136173_emenda_jus.txt_214,0.13132425604755285
90,7941558_136173_emenda_jus.txt_216,0.14242300893854587
91,7941558_136173_emenda_jus.txt_219,0.1604391647604433
92,7941558_136173_emenda_jus.txt_220,0.1687993825271815
93,7941558_136173_emenda_jus.txt_221,0.13264510119251002
94,7941558_136173_emenda_jus.txt_230,0.16554649034661803
95,7941558_136173_emenda_jus.txt_231,0.15579080471947987
96,7940327_136173_emenda_jus.txt_0,0.153031965989508
97,7940327_136173_emenda_jus.txt_8,0.1223455474448219
98,7940327_136173_emenda_jus.txt_28,0.14070270962274103
99,7940327_136173_emenda_jus.txt_37,0.1558211427330149
100,7940327_136173_emenda_jus.txt_38,0.1358551594286813
101,7940327_136173_emenda_jus.txt_39,0.1558211427330149
102,7940327_136173_emenda_jus.txt_40,0.126411233207392
103,7940327_136173_emenda_jus.txt_46,0.14572563739651967
104,7940327_136173_emenda_jus.txt_52,0.17088447203018658
105,7940327_136173_emenda_jus.txt_54,0.13588241660907346
106,7940327_136173_emenda_jus.txt_55,0.0
107,7940327_136173_emenda_jus.txt_56,0.1641058579180158
108,7940327_136173_emenda_jus.txt_64,0.13183772246644132
109,7940327_136173_emenda_jus.txt_73,0.15496254314477556
110,7940327_136173_emenda_jus.txt_76,0.17111513217317253
111,7940327_136173_emenda_jus.txt_77,0.1113344592405175
112,7940327_136173_emenda_jus.txt_78,0.15978544597988706
113,7940327_136173_emenda_jus.txt_105,0.16233629925112
114,7940327_136173_emenda_jus.txt_117,0.14579028753900997
115,7940327_136173_emenda_jus.txt_121,0.15208800871980938
116,7940327_136173_emenda_jus.txt_122,0.16365266811871848
117,7940327_136173_emenda_jus.txt_124,0.13588241660907346
118,7940327_136173_emenda_jus.txt_125,0.13593753604087946
119,7940327_136173_emenda_jus.txt_126,0.14690458025428613
120,7940327_136173_emenda_jus.txt_128,0.15672269570064457
121,7940327_136173_emenda_jus.txt_137,0.12214704191309003
122,7940327_136173_emenda_jus.txt_138,0.14248533275371125
123,7940327_136173_emenda_jus.txt_139,0.1420590555626521
124,7940327_136173_emenda_jus.txt_140,0.13800075577459558
125,7940327_136173_emenda_jus.txt_142,0.15310730022488522
126,7940327_136173_emenda_jus.txt_157,0.1192821229430273
127,7940327_136173_emenda_jus.txt_159,0.11899193908900978
128,7940327_136173_emenda_jus.txt_160,0.1223455474448219
129,7940327_136173_emenda_jus.txt_161,0.16017929399923658
130,7940327_136173_emenda_jus.txt_162,0.1580836697004609
131,7940327_136173_emenda_jus.txt_170,0.13783026930294184
132,7940327_136173_emenda_jus.txt_190,0.17735527714081448
133,7940327_136173_emenda_jus.txt_191,0.12705551789582742
134,7940327_136173_emenda_jus.txt_198,0.13588241660907346
