,comparacao,distancia
0,7887178_133943_emenda_jus.txt_0,0.11617241822394608
1,7887178_133943_emenda_jus.txt_10,0.10534454485420339
2,7887178_133943_emenda_jus.txt_11,0.12478415413508476
3,7887178_133943_emenda_jus.txt_15,0.10185723968102134
4,7887178_133943_emenda_jus.txt_16,0.10422770065354804
5,7887178_133943_emenda_jus.txt_17,0.13636944858002628
6,7887178_133943_emenda_jus.txt_25,0.1107773994471384
7,7887178_133943_emenda_jus.txt_32,0.11600977847675664
8,7887178_133943_emenda_jus.txt_36,0.09944811078651136
9,7887178_133943_emenda_jus.txt_37,0.11877686135187118
10,7887178_133943_emenda_jus.txt_39,0.10526653546102185
11,7887178_133943_emenda_jus.txt_40,0.11333346380282702
12,7887178_133943_emenda_jus.txt_43,0.11135776463320181
13,7887178_133943_emenda_jus.txt_44,0.11865810868870429
14,7887178_133943_emenda_jus.txt_46,0.10669307201690084
15,7887178_133943_emenda_jus.txt_47,0.09452400602979219
16,7887178_133943_emenda_jus.txt_48,0.10041450088620649
17,7887178_133943_emenda_jus.txt_49,0.1085620588458289
18,7887178_133943_emenda_jus.txt_55,0.1033878371180442
19,7887178_133943_emenda_jus.txt_58,0.09964634412243659
20,7887178_133943_emenda_jus.txt_59,0.10767527288230645
21,7887178_133943_emenda_jus.txt_85,0.12282280823623196
22,7887178_133943_emenda_jus.txt_97,0.10343213829383802
23,7887178_133943_emenda_jus.txt_101,0.11525081866783848
24,7887178_133943_emenda_jus.txt_102,0.1111918812054538
25,7887178_133943_emenda_jus.txt_103,0.09254051985111762
26,7887178_133943_emenda_jus.txt_105,0.11014344351541257
27,7887178_133943_emenda_jus.txt_115,0.10561749633038613
28,7887178_133943_emenda_jus.txt_118,0.10009848616085427
29,7887178_133943_emenda_jus.txt_125,0.11550251346208336
30,7887178_133943_emenda_jus.txt_128,0.10369148302023097
31,7887178_133943_emenda_jus.txt_137,0.10135098537806511
32,7887178_133943_emenda_jus.txt_138,0.12913145574521107
33,7887178_133943_emenda_jus.txt_150,0.09922521304293551
34,7887178_133943_emenda_jus.txt_151,0.10602541329262453
35,7887178_133943_emenda_jus.txt_159,0.10985861440137278
36,7887178_133943_emenda_jus.txt_160,0.11503347700733403
37,7887178_133943_emenda_jus.txt_162,0.09845656803841148
38,7887178_133943_emenda_jus.txt_163,0.10165596030591717
39,7887178_133943_emenda_jus.txt_171,0.12054485979266528
40,7887178_133943_emenda_jus.txt_172,0.10818297320383477
41,7887178_133943_emenda_jus.txt_173,0.11564790564304026
42,7887178_133943_emenda_jus.txt_174,0.10079363836779853
43,7887178_133943_emenda_jus.txt_175,0.1123255649036782
44,7887178_133943_emenda_jus.txt_176,0.1099946489886448
45,7887178_133943_emenda_jus.txt_188,0.09852868887355029
46,7887178_133943_emenda_jus.txt_200,0.10084602328027667
47,7887178_133943_emenda_jus.txt_204,0.12992686351685384
48,7887178_133943_emenda_jus.txt_205,0.10115005220027337
49,7887178_133943_emenda_jus.txt_210,0.11373997359454323
50,7887178_133943_emenda_jus.txt_212,0.09985219388202965
51,7887178_133943_emenda_jus.txt_213,0.1056697898863159
52,7887178_133943_emenda_jus.txt_215,0.11041224340023108
53,7887178_133943_emenda_jus.txt_217,0.10958722233974239
54,7887178_133943_emenda_jus.txt_218,0.11104911110938646
55,7887178_133943_emenda_jus.txt_248,0.09763274939555738
56,7887178_133943_emenda_jus.txt_249,0.12219501620933707
57,7887178_133943_emenda_jus.txt_257,0.10384914056927116
58,7887178_133943_emenda_jus.txt_258,0.12094027917530989
59,7887178_133943_emenda_jus.txt_259,0.0
60,7887178_133943_emenda_jus.txt_278,0.1008996850160356
61,7887178_133943_emenda_jus.txt_280,0.09974800731316577
62,7887178_133943_emenda_jus.txt_282,0.11777975194011205
63,7887178_133943_emenda_jus.txt_285,0.10487706501535274
64,7887178_133943_emenda_jus.txt_286,0.11950531292189784
65,7887178_133943_emenda_jus.txt_287,0.12570063064012915
66,7887178_133943_emenda_jus.txt_288,0.1020296308160221
67,7887178_133943_emenda_jus.txt_289,0.10776570837113439
68,7887178_133943_emenda_jus.txt_291,0.10272927621448076
69,7887178_133943_emenda_jus.txt_309,0.0
70,7887178_133943_emenda_jus.txt_311,0.11485405527568916
71,7887178_133943_emenda_jus.txt_312,0.0986336995805926
72,7887178_133943_emenda_jus.txt_316,0.13598619729058456
73,7887178_133943_emenda_jus.txt_319,0.09524619895348094
74,7887178_133943_emenda_jus.txt_320,0.09906475286873113
75,7887178_133943_emenda_jus.txt_338,0.11364649226396092
76,7887178_133943_emenda_jus.txt_345,0.12231950888285383
77,7887178_133943_emenda_jus.txt_347,0.10893138626890686
78,7887178_133943_emenda_jus.txt_348,0.12351290271043812
79,7887178_133943_emenda_jus.txt_349,0.11695921761488146
80,7887178_133943_emenda_jus.txt_350,0.1063365696713703
81,7887178_133943_emenda_jus.txt_351,0.1027221779977251
82,7887178_133943_emenda_jus.txt_352,0.1170197740025837
83,7887178_133943_emenda_jus.txt_353,0.0952423431299225
84,7887178_133943_emenda_jus.txt_355,0.10721628122946751
85,7890122_133943_emenda_jus.txt_0,0.11714865848739785
86,7890122_133943_emenda_jus.txt_10,0.10493140893435016
87,7890122_133943_emenda_jus.txt_11,0.12677363908884903
88,7890122_133943_emenda_jus.txt_15,0.10089351407062981
89,7890122_133943_emenda_jus.txt_16,0.10436524068863438
90,7890122_133943_emenda_jus.txt_17,0.1372505641191929
91,7890122_133943_emenda_jus.txt_25,0.11082797935094907
92,7890122_133943_emenda_jus.txt_32,0.11568568492299401
93,7890122_133943_emenda_jus.txt_36,0.09880568460658945
