,comparacao,distancia
0,7911768_135060_emenda_jus.txt_0,0.36490824988647336
1,7911768_135060_emenda_jus.txt_1,0.33636686268105265
2,7911768_135060_emenda_jus.txt_2,0.30549684156111073
3,7911768_135060_emenda_jus.txt_4,0.2737643126494695
4,7911768_135060_emenda_jus.txt_5,0.3450733380244638
5,7911768_135060_emenda_jus.txt_6,0.322505825590595
6,7911768_135060_emenda_jus.txt_9,0.2512173329394378
7,7911768_135060_emenda_jus.txt_10,0.30379800074832464
8,7911768_135060_emenda_jus.txt_11,0.33101329565269155
9,7911768_135060_emenda_jus.txt_13,0.31203412007133036
10,7911768_135060_emenda_jus.txt_14,0.0
11,7910741_135060_emenda_jus.txt_0,0.36219938726662776
12,7910741_135060_emenda_jus.txt_1,0.32412940264377227
13,7910741_135060_emenda_jus.txt_2,0.3032762696894925
14,7910741_135060_emenda_jus.txt_4,0.28224437886857684
15,7910741_135060_emenda_jus.txt_5,0.3380671123598071
16,7910741_135060_emenda_jus.txt_6,0.3269317566876149
17,7910741_135060_emenda_jus.txt_9,0.26788523707950546
18,7910741_135060_emenda_jus.txt_10,0.30439682677500923
19,7910741_135060_emenda_jus.txt_11,0.3264985589340989
20,7910741_135060_emenda_jus.txt_13,0.31609866446057466
21,7910741_135060_emenda_jus.txt_14,0.0
22,7910279_135060_emenda_jus.txt_0,0.3647114536637785
23,7910279_135060_emenda_jus.txt_1,0.33172432724496226
24,7910279_135060_emenda_jus.txt_2,0.30461438739523555
25,7910279_135060_emenda_jus.txt_4,0.2892259344476782
26,7910279_135060_emenda_jus.txt_5,0.3441284832423277
27,7910279_135060_emenda_jus.txt_6,0.32805627418964234
28,7910279_135060_emenda_jus.txt_9,0.25978741654327375
29,7910279_135060_emenda_jus.txt_10,0.28963436212086613
30,7910279_135060_emenda_jus.txt_11,0.3198850521783604
31,7910279_135060_emenda_jus.txt_13,0.31741710095492154
32,7910279_135060_emenda_jus.txt_14,0.0
33,7914315_135060_emenda_jus.txt_0,0.36092068846315434
34,7914315_135060_emenda_jus.txt_1,0.329046791082233
35,7914315_135060_emenda_jus.txt_2,0.30274030985119993
36,7914315_135060_emenda_jus.txt_4,0.2879022957256499
37,7914315_135060_emenda_jus.txt_5,0.34236669853032675
38,7914315_135060_emenda_jus.txt_6,0.330708207354935
39,7914315_135060_emenda_jus.txt_9,0.2634102174514026
40,7914315_135060_emenda_jus.txt_10,0.3015210293151093
41,7914315_135060_emenda_jus.txt_11,0.320075511160997
42,7914315_135060_emenda_jus.txt_13,0.31240031614642405
43,7914315_135060_emenda_jus.txt_14,0.0
44,7914318_135060_emenda_jus.txt_0,0.37062071811242303
45,7914318_135060_emenda_jus.txt_1,0.3232732238512922
46,7914318_135060_emenda_jus.txt_2,0.3042794479158348
47,7914318_135060_emenda_jus.txt_4,0.27585579324114523
48,7914318_135060_emenda_jus.txt_5,0.34428452863286635
49,7914318_135060_emenda_jus.txt_6,0.3227518369087012
50,7914318_135060_emenda_jus.txt_9,0.25955627894839034
51,7914318_135060_emenda_jus.txt_10,0.30140317857362287
52,7914318_135060_emenda_jus.txt_11,0.32846694238004803
53,7914318_135060_emenda_jus.txt_13,0.3172504528629487
54,7914318_135060_emenda_jus.txt_14,0.0
55,7910273_135060_emenda_jus.txt_0,0.3627149660037156
56,7910273_135060_emenda_jus.txt_1,0.3320281115779028
57,7910273_135060_emenda_jus.txt_2,0.3060105511253576
58,7910273_135060_emenda_jus.txt_4,0.28494252878696313
59,7910273_135060_emenda_jus.txt_5,0.3407339260012035
60,7910273_135060_emenda_jus.txt_6,0.32628145692382104
61,7910273_135060_emenda_jus.txt_9,0.2577312362508162
62,7910273_135060_emenda_jus.txt_10,0.30404781529967223
63,7910273_135060_emenda_jus.txt_11,0.32607405241416487
64,7910273_135060_emenda_jus.txt_13,0.3092030646697776
65,7910273_135060_emenda_jus.txt_14,0.0
